0.025,0.6,24.387606737280787,277.53532025583047,-5.106092422190328,0
0.025,1.0,32.86136731211742,112.84684341740596,-2.8540827999696563,0
0.025,1.0999999999999999,32.862570954959025,111.73760474928085,-2.5576056643962612,0
0.025,0.8999999999999999,32.8678081889961,113.96581123827255,-3.155909023511764,0
0.025,1.2,32.86839472612562,110.90738090779637,-2.338537820148809,0
0.025,1.2999999999999998,32.874566721120665,110.35258814363715,-2.1938032030629553,0
0.025,1.4,32.88248886219814,109.80104918817213,-2.0504408966073373,0
0.025,0.7999999999999999,32.88717017013303,115.37221507945965,-3.540781032009734,0
0.025,1.5,32.89210698756429,109.25226273901217,-1.9082755918775478,0
0.025,1.5999999999999999,32.90337608898832,108.7058518861661,-1.7671652977203665,0
0.025,1.6999999999999997,32.90972712628195,108.42993823491828,-1.6971148700821896,0
0.025,1.7999999999999998,32.91649191418422,108.15521542780859,-1.6275304309303227,0
0.025,1.9,32.93093877872641,107.61351315991708,-1.488263854848136,0
0.025,0.7,32.93616169291643,117.35172074794356,-4.0931874642781505,0
0.025,2.0,32.938845439015935,107.34085490839081,-1.4192267460642585,0
0.024,1.0,32.96476636359076,111.15301352977548,-2.827736980071963,0
0.024,0.8999999999999999,32.96758428404553,112.26112173275315,-3.1173602409189045,0
0.024,1.0999999999999999,32.96900302552609,110.05432056118369,-2.543169422799111,0
0.024,1.2,32.97670766933533,109.23184660615227,-2.3327166039199887,0
0.024,0.7999999999999999,32.98154770175596,113.65359695279113,-3.4865190841866287,0
0.024,1.2999999999999998,32.983976581601404,108.68221827906696,-2.193698468952647,0
0.024,1.4,32.997703571182065,107.86838591535425,-1.9871622960381803,0
0.024,1.5,33.00890915096735,107.32504869051593,-1.8508718331337606,0
0.024,1.5999999999999999,33.01524711451994,107.05040335755884,-1.7835356691074493,0
0.024,0.7,33.02117236914732,115.61287593034302,-4.015670061994849,0
0.024,1.6999999999999997,33.02867535477469,106.5108637543752,-1.6485391164113194,0
0.024,1.7999999999999998,33.03607083931264,106.23881498088926,-1.581728156896779,0
0.024,1.9,33.04385037582875,105.96779815851285,-1.5154195961027959,0
0.024,2.0,33.051919520349685,105.69749131652247,-1.4488368381333419,0
0.023,0.8999999999999999,33.07178108912285,110.57687894474306,-3.0967077844015134,0
0.023,1.0,33.07316173657489,109.2117354213462,-2.750729288883664,0
0.023,1.0999999999999999,33.0789044408056,108.39090989040774,-2.5459521520996073,0
0.023,0.7999999999999999,33.08096883764287,111.95575437190901,-3.450395051577778,0
0.023,1.2,33.08817932383721,107.57599704662805,-2.3439043116871523,0
0.023,1.2999999999999998,33.10081213184988,106.76594991339951,-2.1440318951992317,0
0.024,0.6,33.10883455137317,118.15823510900059,-4.720116602739136,0
0.023,1.4,33.11117551069286,106.22487289958592,-2.012085118881197,0
0.023,0.7,33.11233282374072,113.89543199355305,-3.957132122827939,0
0.023,1.5,33.12296248515338,105.68636846866258,-1.881126003260683,0
0.023,1.5999999999999999,33.13614416649531,105.15009003235897,-1.7510695974331154,0
0.023,1.6999999999999997,33.150698473170024,104.61578078156725,-1.6218748825856764,0
0.023,1.7999999999999998,33.158589862488824,104.3463307876469,-1.5577719538213761,0
0.023,1.9,33.16681791828238,104.0778497760684,-1.4940118940067315,0
0.023,2.0,33.17536303194589,103.81018417385738,-1.4304391593570025,0
0.022000000000000002,0.8999999999999999,33.18075328101811,108.64749344971572,-3.028880458023621,0
0.022000000000000002,1.0,33.18519290499498,107.56115886817565,-2.76348157275288,0
0.022000000000000002,0.7999999999999999,33.18562235236192,110.27926290590369,-3.4337385499783495,0
0.022000000000000002,1.0999999999999999,33.19556934036861,106.48364499669958,-2.5025105576461004,0
0.023,0.6,33.19623543796287,116.68842477769184,-4.704686967327468,0
0.022000000000000002,1.2,33.20715747084419,105.67677741221556,-2.3092269885995047,0
0.022000000000000002,0.7,33.20968854879424,112.19988681561415,-3.9185744078534954,0
0.022000000000000002,1.2999999999999998,33.22182273100813,104.8746361513558,-2.118008916502591,0
0.022000000000000002,1.4,33.23338457815116,104.33879699970475,-1.9917321732606956,0
0.022000000000000002,1.5,33.24624511406363,103.80545329493945,-1.8663589760370631,0
0.022000000000000002,1.5999999999999999,33.26037715147744,103.27426251781397,-1.7417933452927177,0
0.022000000000000002,1.6999999999999997,33.275763157084164,102.74497446389918,-1.6180031497883463,0
0.022000000000000002,0.6,33.279907412715616,114.96439238535507,-4.633005478897813,0
0.022000000000000002,1.7999999999999998,33.28405423286756,102.47810552541225,-1.556772197146727,0
0.021,0.7999999999999999,33.29473985133736,108.35962667366344,-3.3732375421690732,0
0.021,0.8999999999999999,33.296048157576635,106.74441794015081,-2.9868571649733897,0
0.022000000000000002,1.9,33.3012522360167,101.95160296975561,-1.4338889609447953,0
0.021,1.0,33.30395959656139,105.66892017971544,-2.7334838617516524,0
0.022000000000000002,2.0,33.31042955153855,101.68665918009408,-1.3731900838965727,0
0.021,0.7,33.31335080764687,110.52653509180011,-3.900989812847411,0
0.021,1.0999999999999999,33.31726528299096,104.60194778883455,-2.4841261067015523,0
0.021,1.2,33.335719713355545,103.54203295459725,-2.2382267342530424,0
0.021,1.2999999999999998,33.34700005675091,103.0083766422348,-2.11650882437559,0
0.021,1.4,33.36601146539566,102.2178326058646,-1.935440066374413,0
0.021,0.6,33.371460144515005,113.26349085747819,-4.583355653371515,0
0.021,1.5,33.38028331874113,101.6899108358734,-1.815822913538728,0
0.021,1.5999999999999999,33.39570622653715,101.16407419968145,-1.6969330957522013,0
0.02,0.7999999999999999,33.41108484893268,106.46677823518547,-3.3398831300931815,0
0.021,1.6999999999999997,33.41226354581723,100.64007296452095,-1.5787229926874404,0
0.02,0.8999999999999999,33.417577284543626,104.86754395691865,-2.971372472288737,0
0.02,0.7,33.420980085448164,108.61167484965137,-3.8428240338680717,0
0.021,1.7999999999999998,33.42109899248214,100.3758630036196,-1.5202550935464378,0
0.021,1.9,33.430191968615134,100.112532234584,-1.461920768156127,0
0.02,1.0,33.43171917173435,103.54264751696758,-2.6700261810012225,0
0.021,2.0,33.43953713574708,99.84995816563932,-1.4036599053416645,0
0.02,1.0999999999999999,33.44855998326375,102.48668581049772,-2.432559895753634,0
0.02,1.2,33.464347761596656,101.69572839416915,-2.256468904091081,0
0.02,0.6,33.46506257750207,111.31982226362865,-4.492392512255995,0
0.02,1.2999999999999998,33.48269753736395,100.9092593652651,-2.0822393199947937,0
0.02,1.4,33.503524540978404,100.12660811506112,-1.9096124734091184,0
0.02,1.5,33.5188692567351,99.60390468830047,-1.7955320075343284,0
0.019,0.7999999999999999,33.5345696708931,104.60035600903382,-3.334178470266623,0
0.02,1.5999999999999999,33.535258090412796,99.08323492278828,-1.682126225213384,0
0.019,0.7,33.53710545850558,106.72408224335793,-3.8132309028143143,0
0.019,0.8999999999999999,33.54816360912299,102.75839647807302,-2.925681639485661,0
0.02,1.6999999999999997,33.552674959998,98.5643487808897,-1.569335761865369,0
0.02,1.7999999999999998,33.56189462183125,98.30267846400959,-1.5134785235630117,0
0.019,1.0,33.56645283363789,101.4469755304369,-2.63896793924206,0
0.019,0.6,33.57358764050686,109.667726547963,-4.492153685225461,0
0.02,1.9,33.58082521567219,97.78647118873845,-1.401617921084871,0
0.019,1.0999999999999999,33.586087566504375,100.40156744960417,-2.4128484321012333,0
0.02,2.0,33.59077216924182,97.52663433320865,-1.3462009286666972,0
0.019,1.2,33.609965130158905,99.36283080628584,-2.18975211528998,0
0.019,1.2999999999999998,33.6306490166902,98.58463500703607,-2.0241718519272753,0
0.019,1.4,33.645791462097975,98.06461075897906,-1.914645233626257,0
0.018000000000000002,0.7,33.66139596035406,104.60494048491792,-3.7565043914550706,0
0.018000000000000002,0.7999999999999999,33.66708812341002,102.5030717869825,-3.3014864600491447,0
0.019,1.5,33.67016744553865,97.29283955041252,-1.7515626480464601,0
