0.030000000000000006,0.2,0.002,1.129402133825704,201.90141503009585,-9.313511011593164,-1.0294765545341213,-0.1184371904971763,1
0.020000000000000004,0.2,0.008,1.2155035111610997,212.3610324520688,47.18859909578214,-0.7208055294003707,-0.18277419166590347,1
0.025000000000000005,0.2,0.005,1.375229365245867,240.4277640960238,11.02158490878719,-1.2202113854592294,-0.3336815410808365,1
0.015000000000000003,0.2,0.003,1.617031215575872,111.6750189960399,43.007519959914134,-1.1831683289593213,-0.09474855783050128,1
0.020000000000000004,0.25,0.007,1.7134526495416456,204.29142862588222,42.55113431986365,-1.2814867655583773,-0.12878073723684402,1
0.015000000000000003,0.2,0.014,1.9554128489914167,266.2342120026932,137.14652298144483,-0.14126855640053437,-0.5666021681170649,1
0.015000000000000003,0.2,0.002,2.025116954852642,115.50048419623022,53.44103188516738,-1.4845210000474927,-0.13566014534606402,1
0.015000000000000003,0.25,0.002,2.07823725120432,112.02952552402755,58.93666906078488,-1.4851595792766084,-0.10505508218919087,1
0.020000000000000004,0.2,0.009000000000000001,2.117034058616051,270.3326747974654,63.290057745480226,-1.2768175657805407,-0.7565640049711995,1
0.020000000000000004,0.3,0.006,2.1770705284876146,201.4583119455558,45.794315944422124,-1.7157863293620372,-0.10712694790950832,1
0.010000000000000002,0.2,0.006,2.3956150636397595,105.79038065155481,114.26082175971715,-1.2524240071074628,-0.03821338313314498,1
0.010000000000000002,0.25,0.008,2.435152773197075,105.85153037147936,118.06745242275383,-1.2535803239681882,-0.04745575304940434,1
0.015000000000000003,0.2,0.013,2.5048618940872367,218.7382602317528,121.51472587976923,-1.270761124224378,-0.22029526921846845,1
0.010000000000000002,0.2,0.005,2.5462305035732755,111.82233541572657,115.83345635917794,-1.3850453316572946,-0.08890764574239658,1
0.015000000000000003,0.3,0.012,2.5876005196799534,199.36639658465893,100.601191777635,-1.578626038604179,-0.09675916448725708,1
0.010000000000000002,0.25,0.007,2.6127729256229504,116.6603041894539,122.83127331899368,-1.3751894623006302,-0.1599498896809897,1
0.015000000000000003,0.25,0.013,2.7468392237560684,229.85786173007457,122.24457179631327,-1.500035976667553,-0.2714178129870938,1
0.010000000000000002,0.3,0.006,2.7524540751219226,114.81642943617591,122.35098969979208,-1.5226086459225243,-0.1390439181742805,1
0.010000000000000002,0.2,0.004,2.7527164486226594,115.15737665581871,118.33469818786898,-1.5645642662605153,-0.12271585019444642,1
0.010000000000000002,0.25,0.006,2.754577057112575,121.14778956950686,124.972282495532,-1.4869694328515966,-0.2313183213811706,1
0.015000000000000003,0.4,0.011000000000000001,2.7634086067497403,190.60768924070348,94.04994481030553,-1.8225317464570414,-0.03709223414964769,1
